"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВРЊАЧКА","12","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВРЊАЧКА","13","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВРЊАЧКА","14","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВУКОВАРСКА","1","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВУКОВАРСКА","2","","","27","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВУЧИТРНСКА","2","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВУЧИТРНСКА","3","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВУЧИТРНСКА","4","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВУЧИТРНСКА","5","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВУЧИТРНСКА","6","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВУЧИТРНСКА","8","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВУЧИТРНСКА","9","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВУЧИТРНСКА","10","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ВУЧИТРНСКА","11","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","1","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","2","","","12","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","3","","","30","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","6","","","39","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","8","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","9","","","18","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","9-А","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","10","","","16","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","11","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","12","","","39","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","13","","","19","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","14","","","25","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","15","","","10","2"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","16","","","17","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","19","","","43","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","20","","","32","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","21","","","55","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","22","","","33","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","22-А","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","23","","","31","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","24","","","28","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","25","","","77","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","26","","","41","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","29","","","19","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","35","","","14","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","37","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","39","","","25","2"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","41","","","56","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","41-А","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","43","","","12","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","44","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","44-А","","","33","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","44-В","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","46","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","48","","","40","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","52","","","29","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","53","","","51","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","55","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","57","","","29","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","58","","","31","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","59","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","60","","","24","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","60-А","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","61","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","63","","","24","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","75","","","17","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","77","","","19","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАВРИЛА ПРИНЦИПА","79","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАРДИЈСКА","1","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАРДИЈСКА","2","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАРДИЈСКА","3","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАРДИЈСКА","5","","","19","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАРДИЈСКА","5-А","","","60","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГАРДИЈСКА","7","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ВАСИЋА","6","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ВАСИЋА","7","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ВАСИЋА","8","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","1","","","12","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","2","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","3","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","4","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","6","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","7","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","8","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","8-А","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","9","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","10","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","11","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","11-А","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","12","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","13","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","14","","","11","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","15","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ЖИВКА ПАВЛОВИЋА","16","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА НИКОДИЈА СТЕФАНОВИЋА","1","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА НИКОДИЈА СТЕФАНОВИЋА","2","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА НИКОДИЈА СТЕФАНОВИЋА","3","","","11","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА НИКОДИЈА СТЕФАНОВИЋА","4","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА САВЕ ГРУЈИЋА","1","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА САВЕ ГРУЈИЋА","2","","","17","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА САВЕ ГРУЈИЋА","4","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА САВЕ ГРУЈИЋА","9","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА САВЕ ГРУЈИЋА","9-А","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА САВЕ ГРУЈИЋА","11","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА САВЕ ГРУЈИЋА","14","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА САВЕ ГРУЈИЋА","14-А","","","9","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА САВЕ ГРУЈИЋА","14-Б","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА САВЕ ГРУЈИЋА","22","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА САВЕ ГРУЈИЋА","24","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ШТУРМА","1","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ШТУРМА","1-А","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГЕНЕРАЛА ШТУРМА","33","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОЛЕШКА","4","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","3","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","4","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","5","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","6","","","8","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","9","","","13","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","9-А","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","13","","","10","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","14","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","15","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","16","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","22","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","24","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","26","","","12","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","28","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГОРЊАЧКА","32","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГУЧЕВСКА","6","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГУЧЕВСКА","14","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГУЧЕВСКА","16","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГУЧЕВСКА","18","","","13","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГУЧЕВСКА","20","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГУЧЕВСКА","26","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ГУЧЕВСКА","28","","","9","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕДИЊСКА","5","","","12","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕДИЊСКА","6-А","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕДИЊСКА","10","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","1","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","3","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","3-А","","","15","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","4","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","5","","","13","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","6","","","14","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","7","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","8","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","9","","","72","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","10","","","42","1"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","11","","","43","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","12","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","14","","","48","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","15","","","9","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","17","","","8","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","18","","","34","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","19","","","13","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","20","","","42","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","21","","","37","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","22","","","38","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","23","","","37","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","24","","","27","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","25","","","25","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","26","","","24","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","27","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","40","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДЕЛИГРАДСКА","40-А","","","23","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","2-А","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","3","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","3-Б","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","4","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","5","","","8","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","6","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","7","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","8","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","10","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","11","","","12","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","12","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","13","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","15-Б","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","15-Г","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","17","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","17-Б","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","21","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","23","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","25","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","25-А","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","25-Б","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","27-Б","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","29","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","33","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИАНЕ БУДИСАВЉЕВИЋ","41","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИНАРСКА","1","","","9","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИНАРСКА","4","","","12","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИНАРСКА","5","","","11","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИНАРСКА","6","","","16","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИНАРСКА","8","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИНАРСКА","10","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИНАРСКА","12","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИНАРСКА","14","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИПЛОМАТСКА КОЛОНИЈА","2","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИПЛОМАТСКА КОЛОНИЈА","7","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИПЛОМАТСКА КОЛОНИЈА","11","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИПЛОМАТСКА КОЛОНИЈА","15","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДИПЛОМАТСКА КОЛОНИЈА","20","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРИЊСКА","1","","","16","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРИЊСКА","1-А","","","35","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРИЊСКА","2","","","4","1"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРИЊСКА","3","","","32","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРОПОЉСКА","0","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРОПОЉСКА","1","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРОПОЉСКА","1-А","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРОПОЉСКА","3","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРОПОЉСКА","4","","","9","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРОПОЉСКА","5","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРОПОЉСКА","5-А","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРОПОЉСКА","6","","","14","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРОПОЉСКА","8","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРОПОЉСКА","9","","","11","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ДОБРОПОЉСКА","12","","","3","0"
