"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","3","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","4","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","7","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","8","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","9","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","10","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","11","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","12","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","13","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","14","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","15","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","17","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","19","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","20","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","22","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","24","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","28","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","30","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","31","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","32","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОБРИВОЈА СТОШОВИЋА","36","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","0","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","2","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","3","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","7","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","9","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","10","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","11","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","12","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","13","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","15","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","18","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","20","","","1","2"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","22","","","6","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","24","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","27","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","30","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","31","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","32","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","34","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ДОСИТЕЈА ОБРАДОВИЋА","36","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ДРАГОЈЛА ДУДИЋА","1","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ДРАГОЈЛА ДУДИЋА","3","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ДРАГОЈЛА ДУДИЋА","4","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ДРАГОЈЛА ДУДИЋА","5","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","ДРАГОЈЛА ДУДИЋА","9","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ДРАГОЈЛА ДУДИЋА","9-А","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ДРАГОЈЛА ДУДИЋА","11","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ЂУРЕ ЈАКШИЋА","1","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈАНКА ВЕСЕЛИНОВИЋА","1","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈАНКА ВЕСЕЛИНОВИЋА","5","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈАНКА ВЕСЕЛИНОВИЋА","7","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈАНКА ВЕСЕЛИНОВИЋА","10","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈАНКА ВЕСЕЛИНОВИЋА","16","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈАНКА ВЕСЕЛИНОВИЋА","18","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈОВАНА ЦВИЈИЋА","0","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈОВАНА ЦВИЈИЋА","2","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈОВАНА ЦВИЈИЋА","3","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈОВАНА ЦВИЈИЋА","4","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈОВАНА ЦВИЈИЋА","5","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈОВАНА ЦВИЈИЋА","6","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈОВАНА ЦВИЈИЋА","7","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈОВАНА ЦВИЈИЋА","9","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈОВАНА ЦВИЈИЋА","11","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈОВАНА ЦВИЈИЋА","13","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈУГ БОГДАНОВА","2","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈУГ БОГДАНОВА","4","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈУГ БОГДАНОВА","8","","","6","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈУГ БОГДАНОВА","10","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈУГ БОГДАНОВА","12","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈУГ БОГДАНОВА","14","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","ЈУГ БОГДАНОВА","16","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","0","","","166","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","0","0","0","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","1","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","2","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","2","","12","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","2","","17","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","2","","19","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","3","","19","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","10","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","11","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","20","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","21","","","4","2"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","24","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","26","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","28","","","0","1"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","29","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","34","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","35","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","36","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","37","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","38","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","39","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","39","0","0","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","40","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","41","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","42","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","43","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","44","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","45","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","48","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","50","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","51","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","52","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","53","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","55","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","56","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","58","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","59","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","60","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","62","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","63","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","67","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","68","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","69","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","70","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","72","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","73","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","75","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","76","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","77","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","79","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","81","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","82","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","84","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","85","","","6","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","86","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","87","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","88","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","89","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","90","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","91","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","92","","","7","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","93","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","94","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","95","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","96","","","8","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","97","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","98","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","99","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","100","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","101","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","102","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","103","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","104","","","6","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","106","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","107","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","108","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","114","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","115","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","117","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","120","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","122","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","124","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","126","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","127","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","128","","","7","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","130","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","132","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","138","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","140","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","148","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","152","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","154","","","6","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","156","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","157","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","159","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","160","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","161","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","162","","","6","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","162","0","0","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","163","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","164","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","166","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","168","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","171","","9","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","172","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","173","","","18","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","173","","1","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","173","","11","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","173","","12","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","173","","2","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","173","","25","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","173","","3","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","173","","4","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","173","","5","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","173","","8","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","173","","9","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","173","4","17","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","176","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","177","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","178","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","178","","5","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","181","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","183","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","185","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","187","","","17","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","187","","1","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","187","","13","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","187","","16","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","187","","2","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","187","","20","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","187","","21","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","187","","25","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","187","","3","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","187","","7","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","187","","9","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","189","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","193","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","195","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","197-В","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","203","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","207","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","209","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","211","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","217","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","219","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","221","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","223","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","259","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","263","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","269","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","271","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","273","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","275","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","277","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","279","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","281","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","283","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","285","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","291","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","295","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","297","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","303","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","305","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","313","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КАРАЂОРЂЕВА","315","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСАНЧИЋ ИВАНА","2","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСАНЧИЋ ИВАНА","3","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСАНЧИЋ ИВАНА","4","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСАНЧИЋ ИВАНА","5","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСАНЧИЋ ИВАНА","7","","","7","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСАНЧИЋ ИВАНА","9","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСАНЧИЋ ИВАНА","10","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСАНЧИЋ ИВАНА","11","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСАНЧИЋ ИВАНА","14","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСАНЧИЋ ИВАНА","15","","","6","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","0","","","34","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","1","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","2","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","3","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","4","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","5","","","6","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","6","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","7","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","8","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","9","","","8","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","10","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","10-А","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","11","","","4","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","13","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","14","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","15","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","17","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","19","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","20","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","23","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","25","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","25-А","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","27","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","28","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","29","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","30","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","31","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","32","","","1","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","33","","","3","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","34","","","2","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","36","","","5","0"
"377","БЛАЦЕ","БЛАЦЕ","КОСТЕ ВОЈИНОВИЋА","38","","","2","0"
